# x		log(rho_ddm)		log(rho_CFT)
-1.108260e+01	3.410415e+00	8.300152e+00
-1.108270e+01	3.410715e+00	8.300552e+00
-1.108280e+01	3.411015e+00	8.300952e+00
-1.108290e+01	3.411315e+00	8.301352e+00
-1.108300e+01	3.411615e+00	8.301752e+00
-1.108310e+01	3.411915e+00	8.302152e+00
-1.108320e+01	3.412215e+00	8.302552e+00
-1.108330e+01	3.412515e+00	8.302952e+00
-1.108340e+01	3.412815e+00	8.303352e+00
-1.108350e+01	3.413115e+00	8.303752e+00
-1.108360e+01	3.413415e+00	8.304152e+00
-1.108370e+01	3.413715e+00	8.304552e+00
-1.108380e+01	3.414015e+00	8.304952e+00
-1.108390e+01	3.414315e+00	8.305352e+00
-1.108400e+01	3.414615e+00	8.305752e+00
-1.108410e+01	3.414915e+00	8.306152e+00
-1.108420e+01	3.415215e+00	8.306552e+00
-1.108430e+01	3.415515e+00	8.306952e+00
-1.108440e+01	3.415815e+00	8.307352e+00
-1.108450e+01	3.416115e+00	8.307752e+00
-1.108460e+01	3.416415e+00	8.308152e+00
-1.108470e+01	3.416715e+00	8.308552e+00
-1.108480e+01	3.417015e+00	8.308952e+00
-1.108490e+01	3.417315e+00	8.309352e+00
-1.108500e+01	3.417615e+00	8.309752e+00
-1.108510e+01	3.417915e+00	8.310152e+00
-1.108520e+01	3.418215e+00	8.310552e+00
-1.108530e+01	3.418515e+00	8.310952e+00
-1.108540e+01	3.418815e+00	8.311352e+00
-1.108550e+01	3.419115e+00	8.311752e+00
-1.108560e+01	3.419415e+00	8.312152e+00
-1.108570e+01	3.419715e+00	8.312552e+00
-1.108580e+01	3.420015e+00	8.312952e+00
-1.108590e+01	3.420315e+00	8.313352e+00
-1.108600e+01	3.420615e+00	8.313752e+00
-1.108610e+01	3.420915e+00	8.314152e+00
-1.108620e+01	3.421215e+00	8.314552e+00
-1.108630e+01	3.421515e+00	8.314952e+00
-1.108640e+01	3.421815e+00	8.315352e+00
-1.108650e+01	3.422115e+00	8.315752e+00
-1.108660e+01	3.422415e+00	8.316152e+00
-1.108670e+01	3.422715e+00	8.316552e+00
-1.108680e+01	3.423015e+00	8.316952e+00
-1.108690e+01	3.423315e+00	8.317352e+00
-1.108700e+01	3.423615e+00	8.317752e+00
-1.108710e+01	3.423915e+00	8.318152e+00
-1.108720e+01	3.424215e+00	8.318552e+00
-1.108730e+01	3.424515e+00	8.318952e+00
-1.108740e+01	3.424815e+00	8.319352e+00
-1.108750e+01	3.425115e+00	8.319752e+00
-1.108760e+01	3.425415e+00	8.320152e+00
-1.108770e+01	3.425715e+00	8.320552e+00
-1.108780e+01	3.426015e+00	8.320952e+00
-1.108790e+01	3.426315e+00	8.321352e+00
-1.108800e+01	3.426615e+00	8.321752e+00
-1.108810e+01	3.426915e+00	8.322152e+00
-1.108820e+01	3.427215e+00	8.322552e+00
-1.108830e+01	3.427515e+00	8.322952e+00
-1.108840e+01	3.427815e+00	8.323352e+00
-1.108850e+01	3.428115e+00	8.323752e+00
-1.108860e+01	3.428415e+00	8.324152e+00
-1.108870e+01	3.428715e+00	8.324552e+00
-1.108880e+01	3.429015e+00	8.324952e+00
-1.108890e+01	3.429315e+00	8.325352e+00
-1.108900e+01	3.429615e+00	8.325752e+00
-1.108910e+01	3.429915e+00	8.326152e+00
-1.108920e+01	3.430215e+00	8.326552e+00
-1.108930e+01	3.430515e+00	8.326952e+00
-1.108940e+01	3.430815e+00	8.327352e+00
-1.108950e+01	3.431115e+00	8.327752e+00
-1.108960e+01	3.431415e+00	8.328152e+00
-1.108970e+01	3.431715e+00	8.328552e+00
-1.108980e+01	3.432015e+00	8.328952e+00
-1.108990e+01	3.432315e+00	8.329352e+00
-1.109000e+01	3.432615e+00	8.329752e+00
-1.109010e+01	3.432915e+00	8.330152e+00
